 ***Ebeam    Eprime  Theta     x        Q2      Sig_Born     Sig_Born_In  Sig_Born_QE  Sig_Rad      Sig_Rad_EL   Sig_Rad_QE   Sig_Rad_DIS  C_cor
   10.5890   5.1900  21.0000   0.7206   7.3004  0.28596E+01  0.28485E+01  0.11084E-01  0.24168E+01  0.89448E-08  0.19638E-01  0.23972E+01  0.10050E+01
   10.5890   5.2000  21.0000   0.7233   7.3145  0.28036E+01  0.27924E+01  0.11238E-01  0.23663E+01  0.79350E-08  0.19666E-01  0.23466E+01  0.10048E+01
   10.5890   5.2100  21.0000   0.7260   7.3286  0.27462E+01  0.27348E+01  0.11384E-01  0.23153E+01  0.70281E-08  0.19698E-01  0.22956E+01  0.10054E+01
   10.5890   5.2200  21.0000   0.7288   7.3426  0.26885E+01  0.26769E+01  0.11541E-01  0.22648E+01  0.62151E-08  0.19732E-01  0.22451E+01  0.10051E+01
   10.5890   5.2300  21.0000   0.7315   7.3567  0.26347E+01  0.26231E+01  0.11693E-01  0.22162E+01  0.54871E-08  0.19770E-01  0.21964E+01  0.10056E+01
   10.5890   5.2400  21.0000   0.7343   7.3708  0.25763E+01  0.25645E+01  0.11857E-01  0.21660E+01  0.48361E-08  0.19811E-01  0.21462E+01  0.10054E+01
   10.5890   5.2500  21.0000   0.7371   7.3848  0.25217E+01  0.25097E+01  0.12021E-01  0.21182E+01  0.42546E-08  0.19855E-01  0.20984E+01  0.10053E+01
   10.5890   5.2600  21.0000   0.7399   7.3989  0.24681E+01  0.24559E+01  0.12187E-01  0.20715E+01  0.37296E-08  0.19903E-01  0.20516E+01  0.10053E+01
   10.5890   5.2700  21.0000   0.7427   7.4130  0.24163E+01  0.24039E+01  0.12355E-01  0.20260E+01  0.32745E-08  0.19953E-01  0.20061E+01  0.10052E+01
   10.5890   5.2800  21.0000   0.7455   7.4270  0.23654E+01  0.23529E+01  0.12526E-01  0.19813E+01  0.28639E-08  0.20007E-01  0.19613E+01  0.10053E+01
   10.5890   5.2900  21.0000   0.7483   7.4411  0.23156E+01  0.23029E+01  0.12699E-01  0.19373E+01  0.24996E-08  0.20064E-01  0.19172E+01  0.10053E+01
   10.5890   5.3000  21.0000   0.7511   7.4552  0.22664E+01  0.22536E+01  0.12875E-01  0.18940E+01  0.21768E-08  0.20124E-01  0.18738E+01  0.10053E+01
   10.5890   5.3100  21.0000   0.7540   7.4692  0.22178E+01  0.22047E+01  0.13053E-01  0.18511E+01  0.18912E-08  0.20187E-01  0.18309E+01  0.10054E+01
   10.5890   5.3200  21.0000   0.7568   7.4833  0.21697E+01  0.21564E+01  0.13235E-01  0.18086E+01  0.16391E-08  0.20253E-01  0.17884E+01  0.10054E+01
   10.5890   5.3300  21.0000   0.7597   7.4974  0.21221E+01  0.21087E+01  0.13419E-01  0.17667E+01  0.14170E-08  0.20321E-01  0.17464E+01  0.10055E+01
   10.5890   5.3400  21.0000   0.7626   7.5114  0.20752E+01  0.20616E+01  0.13606E-01  0.17254E+01  0.12217E-08  0.20393E-01  0.17050E+01  0.10055E+01
   10.5890   5.3500  21.0000   0.7655   7.5255  0.20288E+01  0.20150E+01  0.13796E-01  0.16846E+01  0.10505E-08  0.20468E-01  0.16641E+01  0.10056E+01
   10.5890   5.3600  21.0000   0.7684   7.5396  0.19800E+01  0.19660E+01  0.13979E-01  0.16425E+01  0.90068E-09  0.20546E-01  0.16219E+01  0.10063E+01
   10.5890   5.3700  21.0000   0.7713   7.5536  0.19336E+01  0.19194E+01  0.14184E-01  0.16025E+01  0.76999E-09  0.20627E-01  0.15819E+01  0.10057E+01
   10.5890   5.3800  21.0000   0.7742   7.5677  0.18886E+01  0.18743E+01  0.14382E-01  0.15635E+01  0.65630E-09  0.20710E-01  0.15428E+01  0.10058E+01
   10.5890   5.3900  21.0000   0.7771   7.5818  0.18443E+01  0.18298E+01  0.14585E-01  0.15253E+01  0.55775E-09  0.20797E-01  0.15045E+01  0.10057E+01
   10.5890   5.4000  21.0000   0.7801   7.5958  0.18051E+01  0.17903E+01  0.14793E-01  0.14896E+01  0.47259E-09  0.20887E-01  0.14688E+01  0.10056E+01
   10.5890   5.4100  21.0000   0.7830   7.6099  0.17573E+01  0.17423E+01  0.14983E-01  0.14498E+01  0.39933E-09  0.20979E-01  0.14289E+01  0.10068E+01
   10.5890   5.4200  21.0000   0.7860   7.6240  0.17124E+01  0.16972E+01  0.15206E-01  0.14122E+01  0.33657E-09  0.21073E-01  0.13911E+01  0.10060E+01
   10.5890   5.4300  21.0000   0.7890   7.6380  0.16699E+01  0.16544E+01  0.15421E-01  0.13762E+01  0.28303E-09  0.21171E-01  0.13550E+01  0.10060E+01
   10.5890   5.4400  21.0000   0.7919   7.6521  0.16287E+01  0.16131E+01  0.15639E-01  0.13413E+01  0.23763E-09  0.21271E-01  0.13200E+01  0.10060E+01
   10.5890   5.4500  21.0000   0.7949   7.6662  0.15889E+01  0.15731E+01  0.15861E-01  0.13074E+01  0.19935E-09  0.21374E-01  0.12860E+01  0.10059E+01
   10.5890   5.4600  21.0000   0.7980   7.6802  0.15513E+01  0.15352E+01  0.16089E-01  0.12749E+01  0.16729E-09  0.21479E-01  0.12534E+01  0.10057E+01
   10.5890   5.4700  21.0000   0.8010   7.6943  0.15151E+01  0.14988E+01  0.16315E-01  0.12433E+01  0.14062E-09  0.21588E-01  0.12217E+01  0.10057E+01
   10.5890   5.4800  21.0000   0.8040   7.7084  0.14791E+01  0.14626E+01  0.16544E-01  0.12119E+01  0.11864E-09  0.21698E-01  0.11902E+01  0.10058E+01
   10.5890   5.4900  21.0000   0.8071   7.7224  0.14433E+01  0.14266E+01  0.16775E-01  0.11807E+01  0.10068E-09  0.21811E-01  0.11589E+01  0.10059E+01
   10.5890   5.5000  21.0000   0.8101   7.7365  0.14078E+01  0.13908E+01  0.17010E-01  0.11499E+01  0.86168E-10  0.21927E-01  0.11280E+01  0.10060E+01
   10.5890   5.5100  21.0000   0.8132   7.7506  0.13726E+01  0.13554E+01  0.17249E-01  0.11195E+01  0.74572E-10  0.22044E-01  0.10974E+01  0.10061E+01
   10.5890   5.5200  21.0000   0.8163   7.7646  0.13378E+01  0.13203E+01  0.17490E-01  0.10892E+01  0.65435E-10  0.22164E-01  0.10671E+01  0.10062E+01
   10.5890   5.5300  21.0000   0.8194   7.7787  0.13017E+01  0.12840E+01  0.17722E-01  0.10589E+01  0.58335E-10  0.22287E-01  0.10366E+01  0.10069E+01
   10.5890   5.5400  21.0000   0.8225   7.7928  0.12664E+01  0.12484E+01  0.17980E-01  0.10288E+01  0.52905E-10  0.22411E-01  0.10064E+01  0.10064E+01
   10.5890   5.5500  21.0000   0.8256   7.8068  0.12321E+01  0.12138E+01  0.18229E-01  0.99962E+00  0.48819E-10  0.22537E-01  0.97709E+00  0.10066E+01
   10.5890   5.5600  21.0000   0.8287   7.8209  0.11939E+01  0.11754E+01  0.18487E-01  0.96920E+00  0.45786E-10  0.22666E-01  0.94654E+00  0.10064E+01
   10.5890   5.5700  21.0000   0.8319   7.8349  0.11626E+01  0.11439E+01  0.18754E-01  0.94275E+00  0.43553E-10  0.22796E-01  0.91996E+00  0.10059E+01
   10.5890   5.5800  21.0000   0.8350   7.8490  0.11350E+01  0.11160E+01  0.19003E-01  0.91756E+00  0.41899E-10  0.22928E-01  0.89464E+00  0.10065E+01
   10.5890   5.5900  21.0000   0.8382   7.8631  0.10968E+01  0.10775E+01  0.19256E-01  0.88763E+00  0.40621E-10  0.23061E-01  0.86457E+00  0.10071E+01
   10.5890   5.6000  21.0000   0.8414   7.8771  0.10641E+01  0.10446E+01  0.19525E-01  0.86095E+00  0.39562E-10  0.23197E-01  0.83775E+00  0.10070E+01
   10.5890   5.6100  21.0000   0.8446   7.8912  0.10331E+01  0.10133E+01  0.19796E-01  0.83545E+00  0.38576E-10  0.23334E-01  0.81212E+00  0.10069E+01
   10.5890   5.6200  21.0000   0.8478   7.9053  0.10034E+01  0.98337E+00  0.20070E-01  0.81095E+00  0.37543E-10  0.23471E-01  0.78748E+00  0.10067E+01
   10.5890   5.6300  21.0000   0.8510   7.9193  0.97540E+00  0.95505E+00  0.20348E-01  0.78766E+00  0.36364E-10  0.23611E-01  0.76405E+00  0.10066E+01
   10.5890   5.6400  21.0000   0.8542   7.9334  0.95042E+00  0.92979E+00  0.20633E-01  0.76607E+00  0.34960E-10  0.23751E-01  0.74232E+00  0.10062E+01
   10.5890   5.6500  21.0000   0.8575   7.9475  0.92574E+00  0.90483E+00  0.20909E-01  0.74465E+00  0.33268E-10  0.23893E-01  0.72076E+00  0.10063E+01
   10.5890   5.6600  21.0000   0.8607   7.9615  0.90100E+00  0.87981E+00  0.21188E-01  0.72334E+00  0.31242E-10  0.24034E-01  0.69930E+00  0.10065E+01
   10.5890   5.6700  21.0000   0.8640   7.9756  0.87614E+00  0.85467E+00  0.21467E-01  0.70205E+00  0.28852E-10  0.24176E-01  0.67788E+00  0.10066E+01
   10.5890   5.6800  21.0000   0.8673   7.9897  0.85131E+00  0.82956E+00  0.21749E-01  0.68089E+00  0.26081E-10  0.24320E-01  0.65657E+00  0.10068E+01
   10.5890   5.6900  21.0000   0.8706   8.0037  0.82656E+00  0.80453E+00  0.22033E-01  0.65995E+00  0.22923E-10  0.24463E-01  0.63548E+00  0.10070E+01
   10.5890   5.7000  21.0000   0.8739   8.0178  0.80173E+00  0.77942E+00  0.22317E-01  0.63907E+00  0.19384E-10  0.24605E-01  0.61447E+00  0.10072E+01
   10.5890   5.7100  21.0000   0.8773   8.0319  0.77646E+00  0.75386E+00  0.22599E-01  0.61808E+00  0.15480E-10  0.24748E-01  0.59333E+00  0.10075E+01
   10.5890   5.7200  21.0000   0.8806   8.0459  0.75028E+00  0.72740E+00  0.22880E-01  0.59664E+00  0.13087E-10  0.24891E-01  0.57175E+00  0.10080E+01
   10.5890   5.7300  21.0000   0.8839   8.0600  0.71916E+00  0.69598E+00  0.23186E-01  0.57346E+00  0.11255E-10  0.25032E-01  0.54843E+00  0.10074E+01
   10.5890   5.7400  21.0000   0.8873   8.0741  0.69671E+00  0.67322E+00  0.23484E-01  0.55512E+00  0.96697E-11  0.25172E-01  0.52994E+00  0.10072E+01
   10.5890   5.7500  21.0000   0.8907   8.0881  0.67700E+00  0.65326E+00  0.23739E-01  0.53778E+00  0.82981E-11  0.25312E-01  0.51247E+00  0.10089E+01
   10.5890   5.7600  21.0000   0.8941   8.1022  0.65096E+00  0.62691E+00  0.24053E-01  0.51777E+00  0.71132E-11  0.25450E-01  0.49232E+00  0.10080E+01
   10.5890   5.7700  21.0000   0.8975   8.1163  0.62842E+00  0.60407E+00  0.24347E-01  0.49979E+00  0.60906E-11  0.25586E-01  0.47420E+00  0.10080E+01
   10.5890   5.7800  21.0000   0.9009   8.1303  0.60707E+00  0.58242E+00  0.24646E-01  0.48275E+00  0.52091E-11  0.25720E-01  0.45703E+00  0.10077E+01
   10.5890   5.7900  21.0000   0.9044   8.1444  0.58699E+00  0.56205E+00  0.24944E-01  0.46664E+00  0.44501E-11  0.25851E-01  0.44079E+00  0.10075E+01
   10.5890   5.8000  21.0000   0.9078   8.1585  0.56922E+00  0.54397E+00  0.25254E-01  0.45205E+00  0.37973E-11  0.25979E-01  0.42607E+00  0.10067E+01
   10.5890   5.8100  21.0000   0.9113   8.1725  0.55373E+00  0.52818E+00  0.25551E-01  0.43867E+00  0.32365E-11  0.26105E-01  0.41256E+00  0.10064E+01
   10.5890   5.8200  21.0000   0.9148   8.1866  0.53841E+00  0.51257E+00  0.25832E-01  0.42537E+00  0.27553E-11  0.26226E-01  0.39915E+00  0.10066E+01
   10.5890   5.8300  21.0000   0.9183   8.2007  0.52277E+00  0.49666E+00  0.26109E-01  0.41193E+00  0.23429E-11  0.26344E-01  0.38559E+00  0.10069E+01
   10.5890   5.8400  21.0000   0.9218   8.2147  0.50681E+00  0.48043E+00  0.26382E-01  0.39841E+00  0.19898E-11  0.26456E-01  0.37196E+00  0.10073E+01
   10.5890   5.8500  21.0000   0.9253   8.2288  0.49065E+00  0.46400E+00  0.26653E-01  0.38484E+00  0.16880E-11  0.26564E-01  0.35827E+00  0.10075E+01
   10.5890   5.8600  21.0000   0.9289   8.2429  0.47424E+00  0.44733E+00  0.26916E-01  0.37121E+00  0.14302E-11  0.26667E-01  0.34454E+00  0.10079E+01
   10.5890   5.8700  21.0000   0.9324   8.2569  0.45737E+00  0.43020E+00  0.27169E-01  0.35737E+00  0.12103E-11  0.26762E-01  0.33060E+00  0.10084E+01
   10.5890   5.8800  21.0000   0.9360   8.2710  0.43983E+00  0.41242E+00  0.27418E-01  0.34322E+00  0.10229E-11  0.26852E-01  0.31637E+00  0.10089E+01
   10.5890   5.8900  21.0000   0.9396   8.2851  0.42021E+00  0.39260E+00  0.27609E-01  0.32805E+00  0.86354E-12  0.26936E-01  0.30112E+00  0.10113E+01
   10.5890   5.9000  21.0000   0.9432   8.2991  0.39908E+00  0.37106E+00  0.28023E-01  0.31306E+00  0.72807E-12  0.27011E-01  0.28605E+00  0.10053E+01
   10.5890   5.9100  21.0000   0.9468   8.3132  0.38455E+00  0.35645E+00  0.28105E-01  0.30122E+00  0.61310E-12  0.27076E-01  0.27414E+00  0.10110E+01
   10.5890   5.9200  21.0000   0.9504   8.3273  0.37033E+00  0.34193E+00  0.28396E-01  0.28983E+00  0.51562E-12  0.27135E-01  0.26269E+00  0.10088E+01
   10.5890   5.9300  21.0000   0.9541   8.3413  0.35534E+00  0.32672E+00  0.28616E-01  0.27827E+00  0.43310E-12  0.27183E-01  0.25108E+00  0.10089E+01
   10.5890   5.9400  21.0000   0.9577   8.3554  0.34150E+00  0.31267E+00  0.28832E-01  0.26751E+00  0.36332E-12  0.27221E-01  0.24029E+00  0.10088E+01
   10.5890   5.9500  21.0000   0.9614   8.3695  0.32873E+00  0.29968E+00  0.29052E-01  0.25755E+00  0.30439E-12  0.27247E-01  0.23030E+00  0.10081E+01
   10.5890   5.9600  21.0000   0.9651   8.3835  0.31783E+00  0.28857E+00  0.29262E-01  0.24870E+00  0.25469E-12  0.27263E-01  0.22144E+00  0.10073E+01
   10.5890   5.9700  21.0000   0.9688   8.3976  0.30845E+00  0.27899E+00  0.29456E-01  0.24076E+00  0.21283E-12  0.27267E-01  0.21349E+00  0.10066E+01
   10.5890   5.9800  21.0000   0.9726   8.4117  0.29968E+00  0.27007E+00  0.29611E-01  0.23311E+00  0.17761E-12  0.27258E-01  0.20585E+00  0.10068E+01
   10.5890   5.9900  21.0000   0.9763   8.4257  0.29067E+00  0.26093E+00  0.29744E-01  0.22530E+00  0.14802E-12  0.27233E-01  0.19807E+00  0.10072E+01
   10.5890   6.0000  21.0000   0.9801   8.4398  0.28121E+00  0.25135E+00  0.29856E-01  0.21727E+00  0.12320E-12  0.27196E-01  0.19007E+00  0.10077E+01
   10.5890   6.0100  21.0000   0.9838   8.4539  0.27134E+00  0.24139E+00  0.29948E-01  0.20906E+00  0.10240E-12  0.27143E-01  0.18191E+00  0.10083E+01
   10.5890   6.0200  21.0000   0.9876   8.4679  0.26108E+00  0.23105E+00  0.30026E-01  0.20064E+00  0.85001E-13  0.27075E-01  0.17357E+00  0.10088E+01
   10.5890   6.0300  21.0000   0.9914   8.4820  0.25035E+00  0.22027E+00  0.30076E-01  0.19204E+00  0.70460E-13  0.26990E-01  0.16505E+00  0.10095E+01
   10.5890   6.0400  21.0000   0.9953   8.4961  0.23927E+00  0.20916E+00  0.30109E-01  0.18328E+00  0.58326E-13  0.26889E-01  0.15639E+00  0.10101E+01
   10.5890   6.0500  21.0000   0.9991   8.5101  0.22859E+00  0.19845E+00  0.30144E-01  0.17467E+00  0.48215E-13  0.26771E-01  0.14789E+00  0.10099E+01
   10.5890   6.0600  21.0000   1.0030   8.5242  0.21227E+00  0.18230E+00  0.29969E-01  0.16362E+00  0.39802E-13  0.26632E-01  0.13698E+00  0.10159E+01
   10.5890   6.0700  21.0000   1.0069   8.5383  0.20308E+00  0.17290E+00  0.30177E-01  0.15664E+00  0.32810E-13  0.26477E-01  0.13016E+00  0.10083E+01
   10.5890   6.0800  21.0000   1.0107   8.5523  0.19399E+00  0.16393E+00  0.30067E-01  0.14969E+00  0.27008E-13  0.26302E-01  0.12339E+00  0.10105E+01
   10.5890   6.0900  21.0000   1.0147   8.5664  0.18565E+00  0.15562E+00  0.30033E-01  0.14330E+00  0.22200E-13  0.26108E-01  0.11719E+00  0.10094E+01
   10.5890   6.1000  21.0000   1.0186   8.5805  0.17798E+00  0.14804E+00  0.29947E-01  0.13739E+00  0.18222E-13  0.25894E-01  0.11149E+00  0.10091E+01
   10.5890   6.1100  21.0000   1.0225   8.5945  0.17100E+00  0.14116E+00  0.29833E-01  0.13195E+00  0.14935E-13  0.25661E-01  0.10629E+00  0.10088E+01
   10.5890   6.1200  21.0000   1.0265   8.6086  0.16509E+00  0.13536E+00  0.29733E-01  0.12717E+00  0.12224E-13  0.25407E-01  0.10176E+00  0.10070E+01
   10.5890   6.1300  21.0000   1.0305   8.6227  0.16020E+00  0.13064E+00  0.29558E-01  0.12293E+00  0.99895E-14  0.25133E-01  0.97799E-01  0.10069E+01
   10.5890   6.1400  21.0000   1.0345   8.6367  0.15537E+00  0.12603E+00  0.29342E-01  0.11868E+00  0.81516E-14  0.24840E-01  0.93841E-01  0.10072E+01
   10.5890   6.1500  21.0000   1.0385   8.6508  0.15024E+00  0.12115E+00  0.29083E-01  0.11427E+00  0.66419E-14  0.24526E-01  0.89741E-01  0.10080E+01
   10.5890   6.1600  21.0000   1.0425   8.6649  0.14475E+00  0.11595E+00  0.28805E-01  0.10966E+00  0.54037E-14  0.24193E-01  0.85471E-01  0.10085E+01
   10.5890   6.1700  21.0000   1.0466   8.6789  0.13892E+00  0.11044E+00  0.28489E-01  0.10488E+00  0.43897E-14  0.23841E-01  0.81038E-01  0.10093E+01
   10.5890   6.1800  21.0000   1.0507   8.6930  0.13278E+00  0.10464E+00  0.28142E-01  0.99935E-01  0.35605E-14  0.23470E-01  0.76465E-01  0.10103E+01
   10.5890   6.1900  21.0000   1.0548   8.7071  0.12619E+00  0.98429E-01  0.27765E-01  0.94784E-01  0.28835E-14  0.23081E-01  0.71703E-01  0.10113E+01
   10.5890   6.2000  21.0000   1.0589   8.7211  0.11924E+00  0.91882E-01  0.27359E-01  0.89491E-01  0.23316E-14  0.22675E-01  0.66816E-01  0.10125E+01
   10.5890   6.2100  21.0000   1.0630   8.7352  0.11190E+00  0.85110E-01  0.26786E-01  0.83940E-01  0.18824E-14  0.22252E-01  0.61688E-01  0.10189E+01
   10.5890   6.2200  21.0000   1.0672   8.7493  0.10273E+00  0.76168E-01  0.26557E-01  0.77995E-01  0.15173E-14  0.21814E-01  0.56181E-01  0.10115E+01
   10.5890   6.2300  21.0000   1.0713   8.7633  0.97573E-01  0.71428E-01  0.26145E-01  0.74152E-01  0.12212E-14  0.21361E-01  0.52791E-01  0.10100E+01
   10.5890   6.2400  21.0000   1.0755   8.7774  0.93131E-01  0.67461E-01  0.25669E-01  0.70741E-01  0.98121E-15  0.20895E-01  0.49845E-01  0.10101E+01
   10.5890   6.2500  21.0000   1.0797   8.7915  0.88763E-01  0.63605E-01  0.25158E-01  0.67439E-01  0.78715E-15  0.20417E-01  0.47022E-01  0.10107E+01
   10.5890   6.2600  21.0000   1.0839   8.8055  0.84988E-01  0.60287E-01  0.24701E-01  0.64531E-01  0.63044E-15  0.19928E-01  0.44603E-01  0.10083E+01
   10.5890   6.2700  21.0000   1.0882   8.8196  0.81925E-01  0.57752E-01  0.24173E-01  0.62024E-01  0.50411E-15  0.19430E-01  0.42594E-01  0.10080E+01
   10.5890   6.2800  21.0000   1.0925   8.8337  0.79097E-01  0.55477E-01  0.23621E-01  0.59630E-01  0.40243E-15  0.18924E-01  0.40706E-01  0.10080E+01
   10.5890   6.2900  21.0000   1.0967   8.8477  0.76257E-01  0.53212E-01  0.23045E-01  0.57226E-01  0.32073E-15  0.18412E-01  0.38814E-01  0.10084E+01
   10.5890   6.3000  21.0000   1.1010   8.8618  0.73347E-01  0.50893E-01  0.22454E-01  0.54772E-01  0.25518E-15  0.17893E-01  0.36878E-01  0.10089E+01
   10.5890   6.3100  21.0000   1.1054   8.8759  0.70210E-01  0.48370E-01  0.21840E-01  0.52196E-01  0.20270E-15  0.17372E-01  0.34824E-01  0.10100E+01
   10.5890   6.3200  21.0000   1.1097   8.8899  0.66840E-01  0.45623E-01  0.21218E-01  0.49504E-01  0.16073E-15  0.16848E-01  0.32656E-01  0.10112E+01
   10.5890   6.3300  21.0000   1.1141   8.9040  0.63263E-01  0.42668E-01  0.20595E-01  0.46724E-01  0.12724E-15  0.16324E-01  0.30400E-01  0.10121E+01
   10.5890   6.3400  21.0000   1.1185   8.9181  0.59767E-01  0.39762E-01  0.20005E-01  0.43996E-01  0.10055E-15  0.15799E-01  0.28196E-01  0.10111E+01
   10.5890   6.3500  21.0000   1.1229   8.9321  0.55392E-01  0.36190E-01  0.19202E-01  0.40784E-01  0.79319E-16  0.15277E-01  0.25507E-01  0.10212E+01
   10.5890   6.3600  21.0000   1.1273   8.9462  0.50637E-01  0.31857E-01  0.18780E-01  0.37667E-01  0.62463E-16  0.14758E-01  0.22909E-01  0.10111E+01
   10.5890   6.3700  21.0000   1.1317   8.9603  0.47749E-01  0.29605E-01  0.18144E-01  0.35482E-01  0.49103E-16  0.14244E-01  0.21238E-01  0.10124E+01
   10.5890   6.3800  21.0000   1.1362   8.9743  0.44044E-01  0.26592E-01  0.17452E-01  0.32974E-01  0.38532E-16  0.13735E-01  0.19239E-01  0.10172E+01
   10.5890   6.3900  21.0000   1.1407   8.9884  0.41778E-01  0.24824E-01  0.16954E-01  0.31274E-01  0.30183E-16  0.13233E-01  0.18041E-01  0.10109E+01
   10.5890   6.4000  21.0000   1.1452   9.0025  0.39827E-01  0.23457E-01  0.16370E-01  0.29764E-01  0.23600E-16  0.12738E-01  0.17026E-01  0.10099E+01
   10.5890   6.4100  21.0000   1.1498   9.0165  0.38014E-01  0.22243E-01  0.15771E-01  0.28342E-01  0.18419E-16  0.12252E-01  0.16089E-01  0.10102E+01
   10.5890   6.4200  21.0000   1.1543   9.0306  0.36252E-01  0.21072E-01  0.15180E-01  0.26961E-01  0.14350E-16  0.11775E-01  0.15186E-01  0.10105E+01
   10.5890   6.4300  21.0000   1.1589   9.0447  0.34630E-01  0.20016E-01  0.14614E-01  0.25670E-01  0.11159E-16  0.11309E-01  0.14362E-01  0.10098E+01
   10.5890   6.4400  21.0000   1.1635   9.0587  0.33094E-01  0.19049E-01  0.14045E-01  0.24426E-01  0.86609E-17  0.10853E-01  0.13574E-01  0.10100E+01
   10.5890   6.4500  21.0000   1.1681   9.0728  0.31522E-01  0.18042E-01  0.13479E-01  0.23165E-01  0.67099E-17  0.10408E-01  0.12757E-01  0.10108E+01
   10.5890   6.4600  21.0000   1.1728   9.0869  0.29896E-01  0.16964E-01  0.12931E-01  0.21881E-01  0.51885E-17  0.99747E-02  0.11906E-01  0.10113E+01
   10.5890   6.4700  21.0000   1.1774   9.1009  0.28168E-01  0.15791E-01  0.12377E-01  0.20543E-01  0.40045E-17  0.95538E-02  0.10990E-01  0.10135E+01
   10.5890   6.4800  21.0000   1.1821   9.1150  0.26328E-01  0.14475E-01  0.11853E-01  0.19164E-01  0.30847E-17  0.91451E-02  0.10019E-01  0.10144E+01
   10.5890   6.4900  21.0000   1.1868   9.1291  0.24172E-01  0.12839E-01  0.11333E-01  0.17670E-01  0.23716E-17  0.87492E-02  0.89211E-02  0.10162E+01
   10.5890   6.5000  21.0000   1.1916   9.1431  0.22584E-01  0.11713E-01  0.10871E-01  0.16491E-01  0.18198E-17  0.83658E-02  0.81250E-02  0.10141E+01
   10.5890   6.5100  21.0000   1.1963   9.1572  0.20994E-01  0.10609E-01  0.10386E-01  0.15312E-01  0.13937E-17  0.79952E-02  0.73169E-02  0.10157E+01
   10.5890   6.5200  21.0000   1.2011   9.1713  0.18614E-01  0.87865E-02  0.98270E-02  0.13807E-01  0.10652E-17  0.76375E-02  0.61698E-02  0.10265E+01
   10.5890   6.5300  21.0000   1.2059   9.1853  0.17620E-01  0.80915E-02  0.95290E-02  0.13053E-01  0.81257E-18  0.72925E-02  0.57603E-02  0.10117E+01
   10.5890   6.5400  21.0000   1.2107   9.1994  0.16644E-01  0.75465E-02  0.90978E-02  0.12320E-01  0.61860E-18  0.69602E-02  0.53594E-02  0.10123E+01
   10.5890   6.5500  21.0000   1.2156   9.2135  0.15693E-01  0.70087E-02  0.86843E-02  0.11617E-01  0.46997E-18  0.66404E-02  0.49770E-02  0.10127E+01
   10.5890   6.5600  21.0000   1.2205   9.2275  0.14896E-01  0.65917E-02  0.83048E-02  0.11009E-01  0.35633E-18  0.63330E-02  0.46757E-02  0.10108E+01
   10.5890   6.5700  21.0000   1.2254   9.2416  0.14201E-01  0.62709E-02  0.79300E-02  0.10459E-01  0.26961E-18  0.60378E-02  0.44209E-02  0.10100E+01
   10.5890   6.5800  21.0000   1.2303   9.2556  0.13550E-01  0.59862E-02  0.75635E-02  0.99317E-02  0.20358E-18  0.57546E-02  0.41771E-02  0.10100E+01
   10.5890   6.5900  21.0000   1.2352   9.2697  0.12858E-01  0.56555E-02  0.72024E-02  0.93850E-02  0.15340E-18  0.54831E-02  0.39019E-02  0.10113E+01
   10.5890   6.6000  21.0000   1.2402   9.2838  0.12137E-01  0.52793E-02  0.68576E-02  0.88246E-02  0.11535E-18  0.52229E-02  0.36017E-02  0.10124E+01
   10.5890   6.6100  21.0000   1.2452   9.2978  0.11364E-01  0.48383E-02  0.65255E-02  0.82434E-02  0.86548E-19  0.49738E-02  0.32696E-02  0.10138E+01
   10.5890   6.6200  21.0000   1.2502   9.3119  0.10600E-01  0.43877E-02  0.62126E-02  0.76731E-02  0.64802E-19  0.47355E-02  0.29375E-02  0.10144E+01
   10.5890   6.6300  21.0000   1.2553   9.3260  0.98318E-02  0.39246E-02  0.59072E-02  0.71012E-02  0.48415E-19  0.45077E-02  0.25935E-02  0.10161E+01
